Pct_Delta,PCT_Change,M_P_LTV,M_P_STR,M_P_YOT,M_P_CIN,M_P_DIS,M_P_SEM,M_P_FAB,M_P_SNP,M_P_TWT,M_P_PIN,M_P_TIK,M_P_DCI,M_P_DRD,M_P_LRD,M_P_OOH,TlncT_P_LTV,TlncT_P_STR,TlncT_P_YOT,TlncT_P_CIN,TlncT_P_DIS,TlncT_P_SEM,TlncT_P_FAB,TlncT_P_SNP,TlncT_P_TWT,TlncT_P_PIN,TlncT_P_TIK,TlncT_P_DCI,TlncT_P_DRD,TlncT_P_LRD,TlncT_P_OOH,CPT_P_LTV,CPT_P_STR,CPT_P_YOT,CPT_P_CIN,CPT_P_DIS,CPT_P_SEM,CPT_P_FAB,CPT_P_SNP,CPT_P_TWT,CPT_P_PIN,CPT_P_TIK,CPT_P_DCI,CPT_P_DRD,CPT_P_LRD,CPT_P_OOH,MCPT_P_LTV,MCPT_P_STR,MCPT_P_YOT,MCPT_P_CIN,MCPT_P_DIS,MCPT_P_SEM,MCPT_P_FAB,MCPT_P_SNP,MCPT_P_TWT,MCPT_P_PIN,MCPT_P_TIK,MCPT_P_DCI,MCPT_P_DRD,MCPT_P_LRD,MCPT_P_OOH,nMCPT_P_LTV,nMCPT_P_STR,nMCPT_P_YOT,nMCPT_P_CIN,nMCPT_P_DIS,nMCPT_P_SEM,nMCPT_P_FAB,nMCPT_P_SNP,nMCPT_P_TWT,nMCPT_P_PIN,nMCPT_P_TIK,nMCPT_P_DCI,nMCPT_P_DRD,nMCPT_P_LRD,nMCPT_P_OOH,nMTIncT_P_LTV,nMTIncT_P_STR,nMTIncT_P_YOT,nMTIncT_P_CIN,nMTIncT_P_DIS,nMTIncT_P_SEM,nMTIncT_P_FAB,nMTIncT_P_SNP,nMTIncT_P_TWT,nMTIncT_P_PIN,nMTIncT_P_TIK,nMTIncT_P_DCI,nMTIncT_P_DRD,nMTIncT_P_LRD,nMTIncT_P_OOH
0.2,2,100525.9696,163004.2406,33166.527,17072.2846,114068.465,59431.8496,46969.6,17423.7012,10119.5044,8602.010024,5120.39298,8544.1758,21512.4516,29534.898,47915.1332,34581.36923,82324.86629,15450.10104,5686.689854,52842.42436,30744.57337,20427.40047,5304.508117,4050.917333,2685.948828,1688.572283,2352.158629,9749.828739,9212.433741,37784.30333,2.90694012,1.980012212,2.146686738,3.002148005,2.158653135,1.933084219,2.299342986,3.284696868,2.498077242,3.202596392,3.032380096,3.632482816,2.206444049,3.205982136,1.268122712,8.819718489,6.384574726,6.327076156,9.490436762,6.491468694,5.454643142,6.537445689,8.830894947,6.771642168,8.557051609,8.803186723,9.454492489,7.566922235,9.828892692,6.043073635,8.661024282,6.266315358,6.215089228,9.316130588,6.375297267,5.360256175,6.424218403,8.68244705,6.657394373,8.413733444,8.648408865,9.298765823,7.422922107,9.65107421,5.915400369,2321.341364,5202.554653,1067.290453,366.5102038,3578.451646,2217.500346,1462.2666,401.3546204,304.0079597,204.4754586,118.4123706,183.7701037,579.6221836,612.0541063,1620.013193
0.238095238,2.1,105552.2681,171154.4526,34824.85335,17925.89883,119771.8883,62403.44208,49318.08,18294.88626,10625.47962,9032.110525,5376.412629,8971.38459,22588.07418,31011.6429,50310.88986,35151.26253,83601.41365,15712.20099,5776.634527,53721.02727,31289.35557,20786.63558,5403.160073,4125.637055,2736.211526,1717.654893,2397.344427,9891.976702,9362.679038,38180.75004,3.002801621,2.047267446,2.216421071,3.103173439,2.229515971,1.994398445,2.372585973,3.38596044,2.575476097,3.300954784,3.130088967,3.742217634,2.28347426,3.312261669,1.317703026,9.103520737,6.595980947,6.527381988,9.802077998,6.69923338,5.623524539,6.740010601,9.096595807,6.976110127,8.813583713,9.080067998,9.733290162,7.824246074,10.14687551,6.270822452,8.946540613,6.478887056,6.416666684,9.629536344,6.584338859,5.530274612,6.628151046,8.950069881,6.86333181,8.672136686,8.927076526,9.57967517,7.68153477,9.97094557,6.143829292,2359.621951,5283.452271,1085.449972,372.3107362,3638.083969,2256.793612,1488.139895,408.8210819,309.6303636,208.3018488,120.45181,187.3003924,588.1135699,622.0401602,1637.769784
0.227272727,2.2,110578.5666,179304.6647,36483.1797,18779.51306,125475.3115,65375.03456,51666.56,19166.07132,11131.45484,9462.211027,5632.432278,9398.59338,23663.69676,32488.3878,52706.64652,35703.3894,84837.0467,15966.25788,5863.719554,54572.38188,31817.77728,21135.0742,5498.930522,4198.166762,2785.011255,1745.850678,2441.235936,10029.4497,9508.215947,38562.79828,3.097144792,2.113518464,2.285017565,3.202662216,2.299245647,2.054670067,2.444588531,3.485417982,2.651503733,3.397548577,3.22618214,3.849932422,2.359421251,3.416875256,1.366774427,9.382923523,6.804290969,6.724481724,10.10907979,6.903741188,5.789597398,6.939199564,9.357661031,7.17702598,9.065614943,9.352471409,10.00706887,8.078011965,10.45998111,6.496166462,9.227531687,6.688275931,6.614945333,9.93817198,6.790030112,5.697402008,6.828608718,9.212918348,7.065611116,8.925904045,9.201136184,9.855413458,7.936492095,10.2858008,6.369794417,2396.70955,5361.760385,1103.053098,377.9269084,3695.869074,2294.906853,1513.238264,416.0694928,315.0882396,212.0168664,122.4290602,190.7295604,596.3263486,631.7133382,1654.893175
0.217391304,2.3,115604.865,187454.8767,38141.50605,19633.12729,131178.7348,68346.62704,54015.04,20037.25638,11637.43006,9892.311528,5888.451927,9825.80217,24739.31934,33965.1327,55102.40318,36239.07516,86034.85145,16212.86816,5948.159904,55398.51703,32331.04138,21473.51093,5592.029113,4268.66605,2832.454314,1773.225223,2483.926637,10162.60407,9649.396403,38931.59373,3.19006113,2.178824901,2.352545254,3.300706035,2.367910583,2.113963056,2.515426573,3.583181699,2.726245137,3.492487585,3.320758046,3.955753774,2.434348438,3.519923038,1.415364692,9.658186649,7.009685083,6.918566086,10.41171346,7.105184892,5.953030545,7.1352153,9.614372777,7.374605547,9.313419683,9.620664223,10.27613672,8.328424243,10.76849679,6.719235019,9.504270239,6.894671114,6.810125467,10.24232219,6.992573421,5.861815752,7.025804409,9.471289099,7.264459175,9.17532402,9.470868564,10.12630475,8.188008285,10.59594146,6.593430863,2432.69314,5437.674215,1120.141067,383.3725776,3751.944437,2331.926827,1537.618666,423.1157168,320.3935704,215.6286035,124.3487202,194.0649114,604.2817369,641.0970246,1671.433411
0.208333333,2.4,120631.1635,195605.0887,39799.8324,20486.74152,136882.158,71318.21952,56363.52,20908.44144,12143.40528,10322.41203,6144.471576,10253.01096,25814.94192,35441.8776,57498.15984,36759.49361,87197.55875,16452.56036,6030.145855,56201.22989,32830.21444,21802.65026,5682.641895,4337.276529,2878.635042,1799.836655,2525.499536,10291.75486,9786.532062,39288.14573,3.281632898,2.243240425,2.419066183,3.397387395,2.435572287,2.172334867,2.585168286,3.679352285,2.799776588,3.585870344,3.413905122,4.059795226,2.508312943,3.621495069,1.463498945,9.929544195,7.212325868,7.109806837,10.71022363,7.303738161,6.113975924,7.328240276,9.86698479,7.569042943,9.557244664,9.884887089,10.54077064,8.575667326,11.07268143,6.940145307,9.77700149,7.098242808,7.002387085,10.5422431,7.192150739,6.023675156,7.219929423,9.72544834,7.460079615,9.420655478,9.736525895,10.39263969,8.436276269,10.90163871,6.814860814,2467.651532,5511.366517,1136.750423,388.6600095,3806.431844,2367.930463,1561.331606,429.9738317,325.5569889,219.1442422,126.2148664,197.3129304,611.9984955,650.2119277,1687.434605
0.2,2.5,125657.462,203755.3008,41458.15875,21340.35575,142585.5813,74289.812,58712,21779.6265,12649.3805,10752.51253,6400.491226,10680.21975,26890.5645,36918.6225,59893.9165,37265.6899,88327.5981,16685.80529,6109.846733,56982.12087,33316.24718,22123.1201,5770.934831,4404.124507,2923.637605,1825.736764,2566.028716,10417.18214,9919.90038,39633.34839,3.371934408,2.306813557,2.484636374,3.492780864,2.502286315,2.22983734,2.653875209,3.774020525,2.87216687,3.677785685,3.505703206,4.162159092,2.581366453,3.721672707,1.51120001,10.19720801,7.412360588,7.298359365,11.00483178,7.499558147,6.272570909,7.518439475,10.11572631,7.760513552,9.797312768,10.14535766,10.80122069,8.819908386,11.37276937,7.159003936,10.04594695,7.299144887,7.191892714,10.83816621,7.388926402,6.183123971,7.411156392,9.975636085,7.652656051,9.662131793,9.99833587,10.65468019,8.681470615,11.20313755,7.034195243,2501.654899,5582.990992,1152.913716,393.8001197,3859.439748,2402.986334,1584.422103,436.6563959,330.5879793,222.5701897,128.0311306,200.4794054,619.4933023,659.0764834,1702.935856
0.192307692,2.6,130683.7605,211905.5128,43116.4851,22193.96998,148289.0045,77261.40448,61060.48,22650.81156,13155.35572,11182.61303,6656.510875,11107.42854,27966.18708,38395.3674,62289.67316,37758.59918,89427.14148,16913.02435,6187.413955,57742.6221,33789.99112,22435.4828,5857.056681,4469.323185,2967.537448,1850.971916,2605.580615,10539.13608,10049.74957,39967.99783,3.461033071,2.369588352,2.54930663,3.58695412,2.56810306,2.286517454,2.721603121,3.867268629,2.94347828,3.76831404,3.596224673,4.262937971,2.653555935,3.820529768,1.558488704,10.46137062,7.609923171,7.484364821,11.29573933,7.692787649,6.428940211,7.705962687,10.3608053,7.949176502,10.03382617,10.40227363,11.05771359,9.061299576,11.66897358,7.375908278,10.31130755,7.497517051,7.378789723,11.13030163,7.583049465,6.340292462,7.59964177,10.22206968,7.842354772,9.899964275,10.25650491,10.9126633,8.923749934,11.50066025,7.251535347,2534.766029,5652.685051,1168.660084,398.8026688,3911.065204,2437.155855,1606.93048,443.1746657,335.4950421,225.9121896,129.8007641,203.5695272,626.781057,667.7071848,1717.971993
0.185185185,2.7,135710.059,220055.7248,44774.81145,23047.58421,153992.4278,80232.99696,63408.96,23521.99662,13661.33094,11612.71353,6912.530524,11534.63733,29041.80966,39872.1123,64685.42982,38239.06189,90498.13942,17134.59644,6262.983531,58484.02087,34252.21233,22740.2442,5941.141367,4532.97446,3010.402503,1875.58381,2644.215075,10657.84119,10176.30268,40292.80619,3.54899028,2.431604961,2.613123199,3.679968835,2.633068409,2.342417949,2.788402774,3.959171339,3.013767464,3.857528527,3.685535399,4.362216009,2.724924227,3.918133486,1.605384086,10.72220764,7.805135881,7.667951916,11.58313009,7.88355691,6.583197484,7.890946428,10.60241114,8.135176722,10.26696898,10.65581521,11.31045574,9.299979897,11.96148839,7.590947584,10.5732663,7.693486625,7.563212272,11.41884084,7.774655659,6.495299146,7.785527907,10.46494671,8.029326977,10.13434502,10.51122089,11.16680441,9.163258896,11.79440927,7.46697375,2567.041349,5720.572103,1184.015729,403.6764246,3961.39545,2470.494281,1628.893012,449.5387749,340.2858292,229.1754132,131.5266912,206.587971,633.8751309,676.1188524,1732.574186
0.178571429,2.8,140736.3574,228205.9368,46433.1378,23901.19844,159695.851,83204.58944,65757.44,24393.18168,14167.30616,12042.81403,7168.550173,11961.84612,30117.43224,41348.8572,67081.18648,38707.83648,91542.35084,17350.86362,6336.678139,59207.47899,34703.60278,23037.86122,6023.309946,4595.170431,3052.294175,1899.610094,2681.986213,10773.49978,10299.76097,40608.41325,3.635862147,2.492900114,2.676128337,3.771881405,2.697224299,2.397577853,2.854320519,4.049796856,3.083086117,3.945495861,3.773695557,4.460069952,2.795510545,4.01454532,1.65190366,10.97987983,7.998110717,7.849238423,11.86717239,8.07198514,6.735446667,8.073515556,10.84071694,8.318646684,10.49690943,10.90614728,11.55963567,9.53607677,12.25049168,7.804203936,10.83199046,7.88717007,7.745282933,11.70395889,7.963869024,6.648252241,7.968944794,10.70444749,8.213710646,10.36544928,10.76265543,11.41729999,9.400129923,12.08456967,7.680595518,2598.531785,5786.763435,1199.004302,408.4292957,4010.509226,2503.051522,1650.342466,455.7578837,344.9672571,232.3645354,133.2115521,209.538965,640.7875739,684.3248596,1746.770451
0.172413793,2.9,145762.6559,236356.1489,48091.46415,24754.81267,165399.2743,86176.18192,68105.92,25264.36674,14673.28138,12472.91454,7424.569822,12389.05491,31193.05482,42825.6021,69476.94314,39165.61002,92561.368,17562.13588,6408.608857,59914.04907,35144.78992,23328.74814,6103.672256,4655.994654,3093.268188,1923.084896,2718.943156,10886.29486,10420.30674,40915.39609,3.72170013,2.553507516,2.738360783,3.862743572,2.760609186,2.452032922,2.919398829,4.139207624,3.151481578,4.032277119,3.8607603,4.556570035,2.865350903,4.109821638,1.69806356,11.23453482,8.188950607,8.028332464,12.14802093,8.258181804,6.885783129,8.253784642,11.0758814,8.499707867,10.7238018,11.15342118,11.80542619,9.769707375,12.53614685,8.015753049,11.08763339,8.078674264,7.925114067,11.98581645,8.150803299,6.799250897,8.150011541,10.94073711,8.395632129,10.59343754,11.01096583,11.66432984,9.634484626,12.37131118,7.892479025,2629.283469,5851.359794,1213.647242,413.0684427,4058.477875,2534.872833,1671.308554,461.8403037,349.5456007,235.4837981,134.8577398,212.4263473,647.5292873,692.3373196,1760.58607
0.2,3,150788.9544,244506.3609,49749.7905,25608.4269,171102.6975,89147.7744,70454.4,26135.5518,15179.2566,12903.01504,7680.589471,12816.2637,32268.6774,44302.347,71872.6998,39613.00714,93556.6374,17768.69513,6478.876618,60604.68817,35576.34468,23613.28185,6182.328304,4715.523197,3133.375279,1946.039257,2755.13065,10996.39259,10538.10568,41214.27713,3.806551567,2.613458197,2.799856159,3.95260296,2.823258442,2.505816019,2.983676748,4.227461001,3.218997334,4.117928395,3.946780336,4.651780743,2.934478478,4.204014301,1.743878694,11.48630861,8.377750423,8.205333594,12.42581823,8.442247722,7.034294639,8.431859133,11.3080505,8.678472013,10.94778794,11.39777623,12.04798616,10.00097979,12.8186044,8.22566497,11.34033621,8.268097592,8.102809,12.26456134,8.335563099,6.94838624,8.328837623,11.17396718,8.575207486,10.81845716,11.25629669,11.90805903,9.866435029,12.65478996,8.102696689,2659.33834,5914.452706,1227.964043,417.6003723,4105.366259,2565.999394,1691.818311,467.7936023,354.0265731,238.537064,136.4674312,215.2536139,654.1101686,700.167243,1774.04394
0.225806452,3.1,155815.2529,252656.5729,51408.11685,26462.04113,176806.1208,92119.36688,72802.88,27006.73686,15685.23182,13333.11554,7936.60912,13243.47249,33344.29998,45779.0919,74268.45646,40050.59755,94529.47756,17970.7986,6547.57344,61280.2693,35998.78824,23891.80643,6259.369441,4773.825536,3172.6618,1968.501502,2790.589587,11103.94431,10653.30893,41505.53099,3.890460128,2.672780803,2.86064732,4.041503524,2.885204696,2.558957437,3.047190267,4.314609821,3.28567345,4.202501362,4.031802419,4.745761451,3.00292392,4.297171159,1.78936288,11.73532679,8.564597857,8.380333744,12.70069602,8.624276011,7.181062201,8.607836355,11.53735889,8.855042199,11.1689987,11.63934107,12.28746205,10.22999398,13.0980034,8.434004674,11.59022909,8.45553088,8.278463021,12.54033002,8.518244928,7.095742268,8.505523958,11.4042774,8.752543643,11.04064388,11.49878138,12.14863955,10.09608461,12.93515011,8.311315608,2688.734653,5976.125603,1241.972495,422.0310165,4151.233552,2596.468795,1711.896418,473.6246919,358.4153924,241.5278616,138.0426126,218.0239596,660.5392338,707.8246718,1787.164872
0.21875,3.2,160841.5514,260806.785,53066.4432,27315.65536,182509.544,95090.95936,75151.36,27877.92192,16191.20704,13763.21604,8192.628769,13670.68128,34419.92256,47255.8368,76664.21312,40478.90249,95481.09399,18168.68169,6614.783476,61941.59128,36412.59784,24164.63689,6334.879362,4830.965322,3211.170221,1990.497563,2825.35745,11209.08832,10766.05474,41789.5902,3.973466212,2.731501851,2.920764649,4.12948594,2.946478129,2.611485173,3.109972657,4.400702891,3.351546939,4.286043744,4.115869782,4.838566986,3.070715617,4.38933648,1.834528952,11.98170572,8.749574171,8.553418023,12.97277635,8.804352899,7.326160774,8.781806378,11.7639311,9.029513766,11.38755509,11.87823477,12.52398929,10.45684264,13.37447263,8.640832577,11.83743242,8.641058202,8.452164248,12.81324878,8.698938047,7.241396616,8.680163827,11.6317968,8.927739378,11.2601231,11.73854318,12.38621175,10.32352923,13.21252491,8.518398111,2717.507406,6036.454769,1255.688878,426.3658003,4196.133896,2626.315458,1731.565475,479.339906,362.7168391,244.4594242,139.5851025,220.7403129,666.8247221,715.3187923,1799.967837
0.212121212,3.3,165867.8498,268956.997,54724.76955,28169.26959,188212.9673,98062.55184,77499.84,28749.10698,16697.18226,14193.31654,8448.648418,14097.89007,35495.54514,48732.5817,79059.96978,40898.40023,96412.59213,18362.56048,6680.583903,62589.38713,36818.21172,24432.06251,6408.934969,4887.001033,3248.939566,2012.051241,2859.468689,11311.95136,10876.46992,42066.85013,4.055607283,2.789645948,2.980236313,4.216587951,3.00710673,2.663425171,3.172054752,4.48578541,3.416652083,4.368599738,4.199022493,4.9302481,3.137879931,4.480551322,1.879388866,12.22555338,8.932754858,8.724665422,13.24217257,8.982558434,7.469659897,8.953852759,11.98788257,9.201975112,11.60356928,12.11456782,12.75769336,10.68161192,13.64813168,8.846204989,12.08205789,8.824757574,8.623994371,13.08343478,8.877725224,7.385421223,8.852843673,11.85664486,9.100886179,11.47701091,11.97569639,12.62090555,10.54885788,13.48703799,8.724002232,2745.688711,6095.510154,1269.128137,430.6096993,4240.116978,2655.570993,1750.846234,484.9450638,366.9353057,247.3347225,141.09657,223.4053652,672.9741842,722.6580325,1812.470187
0.205882353,3.4,170894.1483,277107.209,56383.0959,29022.88382,193916.3905,101034.1443,79848.32,29620.29204,17203.15748,14623.41704,8704.668067,14525.09886,36571.16772,50209.3266,81455.72644,41309.53078,97324.98838,18552.63383,6745.0457,63224.33131,37216.03338,24694.3496,6481.607107,4941.986535,3286.005791,2033.184446,2892.955055,11412.64988,10984.67117,42337.67323,4.136918166,2.847235984,3.039088489,4.302844653,3.067116512,2.714801529,3.233465197,4.56989934,3.481020711,4.450210369,4.281297785,5.020851892,3.204441396,4.570853857,1.92395378,12.46697028,9.114210204,8.89414942,13.50899021,9.158967092,7.611624226,9.124053196,12.20932061,9.372508395,11.81714552,12.34844298,12.98869084,10.90438208,13.91909184,9.050174509,12.3242093,9.006701559,8.794029305,13.35099698,9.054683392,7.527882912,9.023643789,12.07893251,9.272068982,11.6914151,12.21034717,12.85284153,10.77215339,13.7588043,8.928182131,2773.308115,6153.35608,1282.304026,434.7672891,4283.228515,2684.264501,1769.757802,490.4455261,371.0748381,250.1564938,142.5785515,226.0215973,678.9945591,729.8501455,1824.687831
0.2,3.5,175920.4468,285257.4211,58041.42225,29876.49805,199619.8138,104005.7368,82196.8,30491.4771,17709.1327,15053.51754,8960.687716,14952.30765,37646.7903,51686.0715,83851.4831,41712.69999,98219.21967,18739.0852,6808.234303,63847.04599,37606.43527,24951.74398,6552.961205,4995.971573,3322.402102,2053.917396,2925.845882,11511.2912,11090.76609,42602.39262,4.217431306,2.904293294,3.097345556,4.388288757,3.126531708,2.765636681,3.294230658,4.65308372,3.544682439,4.530913803,4.362730329,5.110422166,3.270422897,4.660279649,1.968234128,12.70605013,9.294005795,9.06193852,13.7733277,9.33364832,7.752114011,9.292480096,12.42834513,9.54119014,12.02838089,12.57995606,13.21709028,11.12522808,14.18745689,9.252790367,12.56398335,9.186957804,8.96233975,13.61603692,9.229884215,7.668843886,9.19263893,12.29876296,9.441366821,11.90343594,12.44259442,13.0821318,10.99349302,14.02793092,9.130988454,2800.392869,6210.05184,1295.229234,438.8427884,4325.51068,2712.422846,1788.317819,495.8462439,375.1391729,252.927266,144.0324649,228.5913011,684.89224,736.9022816,1836.635399
0.194444444,3.6,180946.7453,293407.6331,59699.7486,30730.11228,205323.237,106977.3293,84545.28,31362.66216,18215.10792,15483.61804,9216.707365,15379.51644,38722.41288,53162.8164,86247.23976,42108.28307,99096.15178,18922.08427,6870.210192,64458.10643,37989.76199,25204.47307,6623.057831,5049.002192,3358.159242,2074.268791,2958.168336,11607.97439,11194.85415,42861.31523,4.297176994,2.960837811,3.155030268,4.472950815,3.185374941,2.815951553,3.354376018,4.735374952,3.607664887,4.610745629,4.443352475,5.19899975,3.335845823,4.748861903,2.012239692,12.94288052,9.472202946,9.228096714,14.03527707,9.506667007,7.891185512,9.459201072,12.64504941,9.708091771,12.23736598,12.80919653,13.44299295,11.34422,14.45332383,9.454098729,12.80147031,9.365589493,9.128991692,13.87864945,9.403394594,7.808362176,9.359898836,12.51623245,9.608853391,12.11316693,12.6725304,13.30888091,11.21294897,14.29451784,9.332468656,2826.968166,6265.652222,1307.915499,442.8400962,4367.002468,2740.070885,1806.542602,501.1518007,379.131769,255.6493795,145.4596213,231.1165987,690.6731314,743.821051,1848.326374
0.189189189,3.7,185973.0438,301557.8451,61358.07495,31583.72651,211026.6603,109948.9218,86893.76,32233.84722,18721.08314,15913.71854,9472.727014,15806.72523,39798.03546,54639.5613,88642.99642,42496.62772,99956.58647,19101.78832,6931.029386,65058.04574,38366.3331,25452.74773,6691.953178,5101.121108,3393.305735,2094.255965,2989.947627,11702.79119,11297.02753,43114.72454,4.376183564,3.016888189,3.212163905,4.556859415,3.243667372,2.865765708,3.413924536,4.816807046,3.669993859,4.689739089,4.523194476,5.286622777,3.400730204,4.836631685,2.055979653,13.17754342,9.648859098,9.392683895,14.29492451,9.678083896,8.028891363,9.624279385,12.85952064,9.873280083,12.44418551,13.03624812,13.66649349,11.56142354,14.71678348,9.654142971,13.03675466,9.542655765,9.294046837,14.13892331,9.575277099,7.946492027,9.525488698,12.73143089,9.774597552,12.32069539,12.90024139,13.53318644,11.43058885,14.55865859,9.532667288,2853.057355,6320.20797,1320.373698,446.7628238,4407.740018,2767.231664,1824.447286,506.3664486,383.0558351,258.3250058,146.8612366,233.59946,696.3426989,750.6125785,1859.773214
0.184210526,3.8,190999.3422,309708.0571,63016.4013,32437.34074,216730.0835,112920.5142,89242.24,33105.03228,19227.05836,16343.81905,9728.746663,16233.93402,40873.65804,56116.3062,91038.75308,42878.05682,100801.2679,19278.34343,6990.743883,65647.35901,38736.44553,25696.76393,6759.699487,5152.36803,3427.868102,2113.895024,3021.207203,11795.82666,11397.3718,43362.88294,4.454477567,3.072461921,3.268766402,4.640041358,3.301428828,2.915097467,3.472897998,4.897411837,3.731693514,4.7679253,4.602284669,5.373326928,3.465094834,4.92361811,2.099462649,13.41011575,9.824028151,9.555756225,14.55235087,9.847955955,8.165280899,9.787774332,13.07184053,10.03681766,12.64891883,13.26118934,13.88768057,11.77690039,14.97792102,9.85296391,13.26991551,9.718212072,9.457562996,14.3969417,9.745590365,8.083284237,9.689469573,12.94444243,9.938663763,12.52610309,13.1258082,13.75513976,11.64647611,14.82044084,9.731626245,2878.682114,6373.766179,1332.613937,450.6143236,4447.756891,2793.9266,1842.045931,511.4941408,386.9143543,260.9561638,148.2384401,236.0417169,701.9060128,757.2825507,1870.987455
0.179487179,3.9,196025.6407,317858.2692,64674.72765,33290.95497,222433.5068,115892.1067,91590.72,33976.21734,19733.03358,16773.91955,9984.766312,16661.14281,41949.28062,57593.0511,93434.50974,43252.87077,101630.8881,19451.88557,7049.40205,66226.50693,39100.37575,25936.70407,6826.345424,5202.779947,3461.871047,2133.200959,3051.968912,11887.15991,11495.96659,43606.0338,4.532083934,3.127575437,3.324856474,4.722521816,3.358677923,2.963964016,3.531316845,4.977219175,3.792786506,4.845333439,4.680649646,5.459145649,3.528957373,5.009848513,2.142696815,13.64066974,9.997760774,9.717366453,14.80763218,10.0163367,8.30040044,9.949741587,13.28208576,10.19876322,12.85164042,13.48409391,14.10663734,11.99070857,15.2368165,10.05060002,13.50102719,9.892310499,9.619594427,14.65278277,9.914389434,8.218786465,9.851898742,13.15534598,10.10111247,12.72946666,13.34930669,13.97482646,11.86067035,15.0799469,9.929384988,2903.862617,6426.370648,1344.645622,454.3977138,4487.084318,2820.175636,1859.351631,516.5385599,390.7101052,263.5447343,149.5922829,238.4450763,707.3677861,763.8362586,1881.979797
0.2,4,201051.9392,326008.4812,66333.054,34144.5692,228136.93,118863.6992,93939.2,34847.4024,20239.0088,17204.02005,10240.78596,17088.3516,43024.9032,59069.796,95830.2664,43621.34964,102446.0918,19622.54151,7107.04896,66795.91903,39458.38167,26172.73834,6891.936407,5252.391377,3495.337631,2152.187748,3082.253152,11976.86459,11592.8861,43844.40332,4.609026105,3.182244197,3.38045171,4.804324466,3.41543216,3.012381506,3.589200288,5.056257102,3.853294118,4.92199091,4.758314404,5.544110349,3.592334445,5.095348602,2.185689829,13.86927339,10.17010467,9.877564209,15.06083997,10.1832765,8.434293549,10.11023352,13.49032839,10.359172,13.05242027,13.70503119,14.32344197,12.20290272,15.49354525,10.24708764,13.73015955,10.06500005,9.78019214,14.90652003,10.08172606,8.353043499,10.01283004,13.36421568,10.26200046,12.93085811,13.57080814,14.19232697,12.07322768,15.33725418,10.12598075,2928.617668,6478.062187,1356.477522,458.1159002,4525.751417,2845.997371,1876.376601,521.5031429,394.4456811,266.0924727,150.9237454,240.8111318,712.7324082,770.2786339,1892.760193
0.219512195,4.1,206078.2377,334158.6932,67991.38035,34998.18343,233840.3533,121835.2917,96287.68,35718.58746,20744.98402,17634.12055,10496.80561,17515.56039,44100.52578,60546.5409,98226.02306,43983.75496,103247.481,19790.4297,7163.72669,67355.99645,39810.7043,26405.02576,6956.514898,5301.234587,3528.289413,2170.868453,3112.078999,12065.0094,11688.19966,44078.20211,4.685326159,3.236482769,3.435568676,4.885471619,3.471708023,3.060365141,3.646566411,5.134551996,3.913236375,4.997923494,4.835302477,5.628250566,3.655241726,5.180142594,2.228448947,14.09599078,10.34110483,10.03639626,15.3120417,10.34882282,8.567001257,10.26929944,13.69663629,10.51809597,13.25132429,13.92406652,14.53816801,12.4135344,15.74817829,10.4424611,13.9573784,10.2363269,9.939404165,15.15822271,10.24764898,8.486097493,10.17231414,13.57112127,10.42138116,13.13034517,13.79037967,14.40771689,12.28420102,15.5924356,10.32144871,2952.964831,6528.878892,1368.117831,461.7715956,4563.785384,2871.409191,1893.132254,526.3911029,398.1235061,268.6010204,152.2337436,243.1413739,718.0039747,776.6142822,1903.33791
