Pct_Delta,PCT_Change,M_P_NTV,M_P_STR,M_P_DIS_BAN,M_P_RAD,M_P_DIS_AFF,M_P_CEM,M_P_SEM,M_P_Total_Social,TlncT_P_NTV,TlncT_P_STR,TlncT_P_DIS_BAN,TlncT_P_RAD,TlncT_P_DIS_AFF,TlncT_P_CEM,TlncT_P_SEM,TlncT_P_Total_Social,CPT_P_NTV,CPT_P_STR,CPT_P_DIS_BAN,CPT_P_RAD,CPT_P_DIS_AFF,CPT_P_CEM,CPT_P_SEM,CPT_P_Total_Social,MCPT_P_NTV,MCPT_P_STR,MCPT_P_DIS_BAN,MCPT_P_RAD,MCPT_P_DIS_AFF,MCPT_P_CEM,MCPT_P_SEM,MCPT_P_Total_Social,nMCPT_P_NTV,nMCPT_P_STR,nMCPT_P_DIS_BAN,nMCPT_P_RAD,nMCPT_P_DIS_AFF,nMCPT_P_CEM,nMCPT_P_SEM,nMCPT_P_Total_Social,nMTIncT_P_NTV,nMTIncT_P_STR,nMTIncT_P_DIS_BAN,nMTIncT_P_RAD,nMTIncT_P_DIS_AFF,nMTIncT_P_CEM,nMTIncT_P_SEM,nMTIncT_P_Total_Social
0.199928469,279.6,14434838.82,5605781.72,1042644.677,673715.772,198197.256,35853.72871,2734724.933,9919294.912,414832.4074,225481.4686,84181.50463,27331.22021,22081.02265,4142.181901,185119.1235,536950.5762,34.79679641,24.86138552,12.38567404,24.65004368,8.975909273,8.655759107,14.77278458,18.47338536,127.0342838,57.82306851,25.96820104,45.65198373,15.21452087,11.54152805,32.11785003,44.12620199,126.7528958,57.73067292,25.93120178,45.59697234,15.19870108,11.53498226,32.0700989,44.05398176,22776.34564,19420.46207,8041.622486,2955.089943,2608.081506,621.6520826,17054.67103,45032.4557
0.19985699,279.7,14440001.5,5607786.649,1043017.582,673956.729,198268.142,35866.55193,2735703.018,9922842.585,414873.0475,225516.1422,84195.86472,27336.49834,22085.68176,4143.292951,185149.5764,537030.9746,34.80583178,24.86645344,12.38799062,24.65409873,8.977225344,8.656532945,14.77563746,18.47722581,127.0671418,57.83485347,25.9730562,45.65949236,15.21675127,11.5425597,32.12405143,44.13535398,126.7856871,57.74244114,25.93605088,45.60447327,15.20092955,11.5360135,32.07629218,44.06312044,22778.5988,19423.44846,8042.994573,2955.660621,2608.631811,621.8188273,17057.47661,45039.21867
0.199785561,279.8,14445164.17,5609791.578,1043390.488,674197.686,198339.028,35879.37516,2736681.103,9926390.259,414913.677,225550.8086,84210.22213,27341.7756,22090.34018,4144.403903,185180.0236,537111.3562,34.81486626,24.87152058,12.3903068,24.658153,8.978541137,8.657306575,14.77848987,18.48106569,127.0999966,57.8466366,25.97791052,45.66699954,15.21898119,11.54359106,32.13025181,44.1445046,126.8184751,57.75420756,25.94089916,45.61197274,15.20315756,11.53704447,32.08248445,44.07225775,22780.85139,19426.43425,8044.366403,2956.231206,2609.182037,621.9855571,17060.28164,45045.98024
0.199714184,279.9,14450326.85,5611796.507,1043763.394,674438.643,198409.914,35892.19838,2737659.187,9929937.932,414954.296,225585.468,84224.57686,27347.05199,22094.99791,4145.514755,185210.4648,537191.7213,34.82389986,24.87658694,12.39262259,24.66220649,8.979856653,8.658079997,14.78134181,18.484905,127.1328481,57.85841794,25.98276402,45.67450527,15.22121064,11.54462216,32.13645117,44.15365384,126.8512599,57.76597217,25.94574661,45.61947077,15.20538509,11.53807516,32.0886757,44.08139368,22783.10339,19429.41942,8045.737977,2956.801697,2609.732181,622.152272,17063.08613,45052.74041
0.2,280,14455489.52,5613801.436,1044136.3,674679.6,198480.8,35905.0216,2738637.272,9933485.605,414994.9045,225620.1203,84238.92891,27352.32752,22099.65497,4146.625508,185240.9002,537272.0696,34.83293257,24.88165252,12.39493799,24.66625919,8.981171892,8.658853213,14.78419328,18.48874372,127.1656963,57.87019745,25.98761669,45.68200956,15.22343963,11.54565297,32.14264952,44.1628017,126.8840415,57.77773497,25.95059323,45.62696735,15.20761215,11.53910557,32.09486594,44.09052823,22785.35481,19432.40399,8047.109294,2957.372094,2610.282245,622.3189721,17065.89009,45059.49919
0.200285612,280.1,14460652.2,5615806.365,1044509.206,674920.557,198551.686,35917.84482,2739615.357,9937033.279,415035.5025,225654.7656,84253.27827,27357.60218,22104.31134,4147.736161,185271.3297,537352.4013,34.84196439,24.88671733,12.39725299,24.67031111,8.982486854,8.659626221,14.78704429,18.49258188,127.1985412,57.88197517,25.99246853,45.6895124,15.22566814,11.54668351,32.14884684,44.1719482,126.9168197,57.78949596,25.95543903,45.63446249,15.20983875,11.54013571,32.10105515,44.09966142,22787.60566,19435.38794,8048.480356,2957.942398,2610.832229,622.4856572,17068.6935,45066.25656
0.200214133,280.2,14465814.87,5617811.294,1044882.112,675161.514,198622.572,35930.66804,2740593.441,9940580.952,415076.09,225689.4038,84267.62496,27362.87597,22108.96703,4148.846716,185301.7533,537432.7164,34.85099533,24.89178136,12.39956759,24.67436226,8.983801538,8.660399023,14.78989482,18.49641946,127.2313829,57.89375107,25.99731955,45.69701379,15.22789619,11.54771378,32.15504315,44.18109331,126.9495947,57.80125515,25.960284,45.64195618,15.21206487,11.54116558,32.10724335,44.10879323,22789.85593,19438.3713,8049.851161,2958.512608,2611.382132,622.6523275,17071.49637,45073.01254
0.200142704,280.3,14470977.55,5619816.224,1045255.017,675402.471,198693.458,35943.49127,2741571.526,9944128.626,415116.6671,225724.035,84281.96897,27368.1489,22113.62204,4149.957171,185332.1711,537513.0149,34.86002538,24.89684461,12.4018818,24.67841262,8.985115946,8.661171617,14.79274489,18.50025646,127.2642213,57.90552517,26.00216974,45.70451374,15.23012376,11.54874376,32.16123844,44.19023706,126.9823665,57.81301253,25.96512815,45.64944843,15.21429053,11.54219517,32.11343053,44.11792367,22792.10562,19441.35404,8051.221711,2959.082724,2611.931954,622.8189829,17074.2987,45079.76713
0.200071327,280.4,14476140.22,5621821.153,1045627.923,675643.428,198764.344,35956.31449,2742549.611,9947676.299,415157.2337,225758.6592,84296.3103,27373.42096,22118.27637,4151.067528,185362.583,537593.2967,34.86905454,24.90190708,12.40419562,24.6824622,8.986430078,8.661944005,14.79559449,18.50409289,127.2970565,57.91729746,26.0070191,45.71201224,15.23235087,11.54977348,32.16743271,44.19937943,127.015135,57.82476811,25.96997147,45.65693923,15.21651572,11.54322448,32.1196167,44.12705274,22794.35474,19444.33618,8052.592006,2959.652747,2612.481696,622.9856234,17077.10049,45086.52032
0.2,280.5,14481302.9,5623826.082,1046000.829,675884.385,198835.23,35969.13771,2743527.696,9951223.973,415197.7898,225793.2763,84310.64897,27378.69215,22122.93001,4152.177785,185392.989,537673.5619,34.87808282,24.90696878,12.40650905,24.686511,8.987743932,8.662716186,14.79844362,18.50792875,127.3298884,57.92906795,26.01186764,45.7195093,15.23457751,11.55080291,32.17362597,44.20852043,127.0479003,57.83652189,25.97481397,45.66442859,15.21874044,11.54425352,32.12580186,44.13618044,22796.60328,19447.31771,8053.962045,2960.222676,2613.031358,623.1522491,17079.90174,45093.27211
0.199928724,280.6,14486465.57,5625831.011,1046373.735,676125.342,198906.116,35981.96093,2744505.78,9954771.646,415238.3354,225827.8863,84324.98495,27383.96249,22127.58298,4153.287944,185423.3892,537753.8106,34.88711021,24.9120297,12.40882208,24.69055902,8.989057511,8.663488161,14.80129228,18.51176403,127.3627171,57.94083663,26.01671536,45.72700491,15.23680368,11.55183208,32.17981821,44.21766006,127.0806623,57.84827386,25.97965564,45.67191651,15.22096469,11.54528228,32.131986,44.14530677,22798.85124,19450.29864,8055.331828,2960.792511,2613.58094,623.3188599,17082.70246,45100.02251
0.199857499,280.7,14491628.25,5627835.94,1046746.641,676366.299,198977.002,35994.78415,2745483.865,9958319.319,415278.8706,225862.4894,84339.31827,27389.23195,22132.23527,4154.398003,185453.7836,537834.0426,34.89613672,24.91708984,12.41113471,24.69460627,8.990370813,8.66425993,14.80414048,18.51559874,127.3955425,57.95260351,26.02156225,45.73449909,15.23902938,11.55286096,32.18600943,44.22679832,127.113421,57.86002404,25.98449649,45.67940299,15.22318848,11.54631076,32.13816912,44.15443173,22801.09863,19453.27896,8056.701357,2961.362254,2614.130441,623.4854559,17085.50263,45106.77152
0.199786325,280.8,14496790.92,5629840.869,1047119.546,676607.256,199047.888,36007.60738,2746461.95,9961866.993,415319.3954,225897.0854,84353.64892,27394.50056,22136.88688,4155.507964,185484.1721,537914.2581,34.90516235,24.92214921,12.41344696,24.69865273,8.991683839,8.665031492,14.80698821,18.51943287,127.4283646,57.96436858,26.02640831,45.74199182,15.24125461,11.55388958,32.19219965,44.23593521,127.1461765,57.87177241,25.98933652,45.68688803,15.22541179,11.54733898,32.14435123,44.16355533,22803.34544,19456.25867,8058.07063,2961.931903,2614.679862,623.652037,17088.30226,45113.51914
0.199715201,280.9,14501953.6,5631845.798,1047492.452,676848.213,199118.774,36020.4306,2747440.035,9965414.666,415359.9097,225931.6744,84367.9769,27399.7683,22141.53781,4156.617826,185514.5548,537994.457,34.91418709,24.92720781,12.41575881,24.70269842,8.99299659,8.665802849,14.80983548,18.52326643,127.4611835,57.97613186,26.03125356,45.74948311,15.24347938,11.55491791,32.19838885,44.24507073,127.1789288,57.88351899,25.99417572,45.69437163,15.22763464,11.54836691,32.15053233,44.17267755,22805.59167,19459.23778,8059.439648,2962.501458,2615.229202,623.8186033,17091.10136,45120.26537
0.2,281,14507116.27,5633850.727,1047865.358,677089.17,199189.66,36033.25382,2748418.119,9968962.34,415400.4136,225966.2563,84382.30221,27405.03518,22146.18806,4157.727589,185544.9316,538074.6393,34.92321094,24.93226563,12.41807027,24.70674333,8.994309064,8.666573999,14.81268228,18.52709942,127.4939991,57.98789334,26.03609798,45.75697297,15.24570368,11.55594598,32.20457703,44.25420488,127.2116778,57.89526376,25.99901411,45.70185379,15.22985703,11.54939458,32.15671242,44.18179841,22807.83734,19462.21629,8060.808412,2963.070921,2615.778463,623.9851548,17093.89992,45127.01021
0.200284596,281.1,14512278.95,5635855.656,1048238.264,677330.127,199260.546,36046.07704,2749396.204,9972510.013,415440.9071,226000.8313,84396.62485,27410.3012,22150.83763,4158.837254,185575.3026,538154.8051,34.93223392,24.93732268,12.42038133,24.71078746,8.995621264,8.667344944,14.81552861,18.53093184,127.5268115,57.99965301,26.04094158,45.76446138,15.24792751,11.55697377,32.2107642,44.26333766,127.2444236,57.90700675,26.00385167,45.70933452,15.23207894,11.55042197,32.1628915,44.19091791,22810.08242,19465.19419,8062.176921,2963.64029,2616.327643,624.1516915,17096.69794,45133.75366
0.200213371,281.2,14517441.62,5637860.585,1048611.17,677571.084,199331.432,36058.90026,2750374.289,9976057.687,415481.3902,226035.3993,84410.94484,27415.56635,22155.48653,4159.946819,185605.6677,538234.9544,34.94125601,24.94237895,12.42269201,24.71483081,8.996933187,8.668115683,14.81837447,18.53476369,127.5596206,58.01141089,26.04578435,45.77194835,15.25015088,11.55800128,32.21695036,44.27246908,127.2771661,57.91874793,26.00868841,45.7168138,15.23430039,11.55144908,32.16906956,44.20003604,22812.32693,19468.17149,8063.545176,2964.209566,2616.876743,624.3182134,17099.49542,45140.49572
0.200142197,281.3,14522604.3,5639865.514,1048984.076,677812.041,199402.318,36071.72349,2751352.374,9979605.36,415521.8628,226069.9602,84425.26216,27420.83065,22160.13474,4161.056286,185636.027,538315.0871,34.95027722,24.94743446,12.42500229,24.71887339,8.998244836,8.668886216,14.82121988,18.53859496,127.5924265,58.02316697,26.05062631,45.77943389,15.25237378,11.55902852,32.22313551,44.28159913,127.3099054,57.93048732,26.01352433,45.72429165,15.23652138,11.55247592,32.17524662,44.2091528,22814.57087,19471.14818,8064.913176,2964.778749,2617.425763,624.4847204,17102.29237,45147.23639
0.200071073,281.4,14527766.97,5641870.443,1049356.981,678052.998,199473.204,36084.54671,2752330.458,9983153.033,415562.3251,226104.5141,84439.57681,27426.09408,22164.78228,4162.165655,185666.3805,538395.2033,34.95929755,24.95248918,12.42731218,24.72291519,8.999556209,8.669656544,14.82406481,18.54242566,127.6252292,58.03492126,26.05546744,45.78691799,15.25459621,11.56005549,32.22931965,44.29072782,127.3426414,57.94222491,26.01835943,45.73176807,15.2387419,11.55350249,32.18142266,44.2182682,22816.81424,19474.12427,8066.280922,2965.347839,2617.974704,624.6512127,17105.08878,45153.97567
0.2,281.5,14532929.65,5643875.373,1049729.887,678293.955,199544.09,36097.36993,2753308.543,9986700.707,415602.7769,226139.0611,84453.88881,27431.35665,22169.42914,4163.274925,185696.7282,538475.303,34.968317,24.95754314,12.42962168,24.72695622,9.000867308,8.670426667,14.82690928,18.54625579,127.6580286,58.04667375,26.06030775,45.79440066,15.25681818,11.56108218,32.23550278,44.29985514,127.3753742,57.95396072,26.02319371,45.73924305,15.24096195,11.55452878,32.1875977,44.22738224,22819.05703,19477.09976,8067.648414,2965.916835,2618.523564,624.8176902,17107.88465,45160.71357
0.199928977,281.6,14538092.32,5645880.302,1050102.793,678534.912,199614.976,36110.19315,2754286.628,9990248.38,415643.2183,226173.601,84468.19815,27436.61837,22174.07533,4164.384096,185727.0701,538555.3862,34.97733556,24.96259632,12.43193079,24.73099647,9.002178132,8.671196585,14.82975329,18.55008535,127.6908247,58.05842444,26.06514725,45.80188189,15.25903968,11.5621086,32.2416849,44.30898109,127.4081038,57.96569472,26.02802717,45.7467166,15.24318154,11.55555481,32.19377172,44.23649491,22821.29925,19480.07465,8069.015652,2966.485739,2619.072344,624.9841528,17110.67999,45167.45009
0.199858005,281.7,14543255,5647885.231,1050475.699,678775.869,199685.862,36123.01637,2755264.713,9993796.054,415683.6494,226208.134,84482.50484,27441.87922,22178.72084,4165.493169,185757.4061,538635.4528,34.98635325,24.96764874,12.4342395,24.73503595,9.003488681,8.671966297,14.83259683,18.55391434,127.7236177,58.07017334,26.06998592,45.80936169,15.26126072,11.56313475,32.247866,44.31810569,127.4408302,57.97742694,26.03285981,45.75418871,15.24540066,11.55658055,32.19994474,44.24560623,22823.5409,19483.04893,8070.382636,2967.05455,2619.621044,625.1506007,17113.47479,45174.18522
0.199787083,281.8,14548417.67,5649890.16,1050848.605,679016.826,199756.748,36135.8396,2756242.797,9997343.727,415724.0701,226242.66,84496.80887,27447.13921,22183.36567,4166.602144,185787.7363,538715.503,34.99537005,24.97270038,12.43654783,24.73907465,9.004798956,8.672735805,14.83543991,18.55774276,127.7564073,58.08192045,26.07482377,45.81684005,15.26348129,11.56416062,32.2540461,44.32722892,127.4735533,57.98915737,26.03769163,45.76165939,15.24761932,11.55760603,32.20611675,44.25471618,22825.78197,19486.02262,8071.749366,2967.623268,2620.169665,625.3170339,17116.26905,45180.91896
0.199716211,281.9,14553580.35,5651895.089,1051221.51,679257.783,199827.634,36148.66282,2757220.882,10000891.4,415764.4804,226277.1789,84511.11024,27452.39835,22188.00982,4167.71102,185818.0607,538795.5368,35.00438598,24.97775125,12.43885576,24.74311258,9.006108956,8.673505108,14.83828252,18.56157061,127.7891938,58.09366576,26.07966081,45.82431698,15.2657014,11.56518622,32.26022519,44.33635079,127.5062731,58.00088601,26.04252264,45.76912864,15.24983751,11.55863123,32.21228775,44.26382477,22828.02248,19488.9957,8073.115843,2968.191893,2620.718206,625.4834523,17119.06278,45187.65132
0.2,282,14558743.02,5653900.018,1051594.416,679498.74,199898.52,36161.48604,2758198.967,10004439.07,415804.8803,226311.691,84525.40896,27457.65663,22192.65331,4168.819798,185848.3793,538875.554,35.01340102,24.98280135,12.4411633,24.74714974,9.007418682,8.674274206,14.84112467,18.56539789,127.821977,58.10540928,26.08449702,45.83179248,15.26792104,11.56621155,32.26640327,44.34547129,127.5389898,58.01261285,26.04735282,45.77659646,15.25205524,11.55965616,32.21845775,44.27293201,22830.26241,19491.96818,8074.482067,2968.760426,2621.266667,625.6498559,17121.85598,45194.3823
0.200283587,282.1,14563905.7,5655904.947,1051967.322,679739.697,199969.406,36174.30926,2759177.052,10007986.75,415845.2699,226346.196,84539.70503,27462.91405,22197.29611,4169.928477,185878.6921,538955.5548,35.02241519,24.98785068,12.44347046,24.75118612,9.008728135,8.675043099,14.84396635,18.5692246,127.854757,58.11715102,26.08933242,45.83926655,15.27014022,11.56723661,32.27258035,44.35459044,127.5717032,58.02433791,26.05218219,45.78406285,15.25427251,11.56068081,32.22462673,44.28203788,22832.50177,19494.94006,8075.848037,2969.328865,2621.815048,625.8162447,17124.64864,45201.1119
0.200212615,282.2,14569068.37,5657909.876,1052340.228,679980.654,200040.292,36187.13248,2760155.136,10011534.42,415885.6491,226380.694,84553.99846,27468.17061,22201.93824,4171.037059,185908.9991,539035.5392,35.03142848,24.99289924,12.44577722,24.75522173,9.010037313,8.675811789,14.84680758,18.57305074,127.8875337,58.12889096,26.094167,45.84673918,15.27235894,11.56826139,32.27875641,44.36370823,127.6044134,58.03606119,26.05701074,45.79152781,15.25648931,11.5617052,32.23079472,44.29114239,22834.74056,19497.91134,8077.213755,2969.897212,2622.363349,625.9826189,17127.44076,45207.84012
0.200141693,282.3,14574231.05,5659914.805,1052713.134,680221.611,200111.178,36199.95571,2761133.221,10015082.09,415926.0179,226415.1851,84568.28923,27473.42632,22206.5797,4172.145542,185939.3003,539115.5071,35.04044089,24.99794703,12.44808359,24.75925657,9.011346218,8.676580274,14.84964834,18.57687631,127.9203072,58.14062912,26.09900076,45.85421039,15.27457719,11.5692859,32.28493147,44.37282465,127.6371204,58.04778267,26.06183848,45.79899134,15.25870565,11.56272931,32.2369617,44.30024555,22836.97878,19500.88201,8078.579219,2970.465467,2622.911571,626.1489782,17130.23235,45214.56696
0.200070822,282.4,14579393.72,5661919.734,1053086.04,680462.568,200182.064,36212.77893,2762111.306,10018629.77,415966.3765,226449.6693,84582.57735,27478.68117,22211.22048,4173.253927,185969.5957,539195.4586,35.04945242,25.00299405,12.45038958,24.76329063,9.012654849,8.677348555,14.85248863,18.58070132,127.9530775,58.15236549,26.10383371,45.86168017,15.27679497,11.57031014,32.29110553,44.38193972,127.6698241,58.05950237,26.0666654,45.80645345,15.26092152,11.56375315,32.24312767,44.30934735,22839.21643,19503.85209,8079.94443,2971.033629,2623.459713,626.3153229,17133.02341,45221.29242
0.2,282.5,14584556.39,5663924.663,1053458.945,680703.525,200252.95,36225.60215,2763089.391,10022177.44,416006.7247,226484.1464,84596.86284,27483.93516,22215.86059,4174.362213,185999.8853,539275.3937,35.05846307,25.00804031,12.45269517,24.76732393,9.013963207,8.678116632,14.85532847,18.58452575,127.9858445,58.16410007,26.10866584,45.86914852,15.2790123,11.57133411,32.29727858,44.39105343,127.7025246,58.07122029,26.07149151,45.81391413,15.26313693,11.56477671,32.24929264,44.3184478,22841.45351,19506.82157,8081.309389,2971.601698,2624.007776,626.4816528,17135.81393,45228.0165
0.199929229,282.6,14589719.07,5665929.593,1053831.851,680944.482,200323.836,36238.42537,2764067.475,10025725.11,416047.0625,226518.6167,84611.14567,27489.1883,22220.50003,4175.470402,186030.1691,539355.3123,35.06747285,25.01308579,12.45500038,24.77135645,9.015271291,8.678884505,14.85816784,18.58834962,128.0186083,58.17583286,26.11349715,45.87661544,15.28122916,11.5723578,32.30345062,44.40016578,127.7352219,58.08293642,26.07631679,45.82137338,15.26535188,11.56580001,32.2554566,44.32754689,22843.69002,19509.79045,8082.674095,2972.169675,2624.555759,626.647968,17138.60392,45234.7392
0.199858507,282.7,14594881.74,5667934.522,1054204.757,681185.439,200394.722,36251.24859,2765045.56,10029272.79,416087.3901,226553.0799,84625.42587,27494.44058,22225.13879,4176.578493,186060.4471,539435.2146,35.07648175,25.01813051,12.45730519,24.77538821,9.016579103,8.679652174,14.86100675,18.59217292,128.0513689,58.18756388,26.11832765,45.88408094,15.28344556,11.57338122,32.30962166,44.40927678,127.767916,58.09465077,26.08114127,45.8288312,15.26756637,11.56682303,32.26161956,44.33664462,22845.92596,19512.75873,8084.038549,2972.737559,2625.103663,626.8142685,17141.39338,45241.46053
0.199787836,282.8,14600044.42,5669939.451,1054577.663,681426.396,200465.608,36264.07182,2766023.645,10032820.46,416127.7073,226587.5362,84639.70342,27499.69201,22229.77688,4177.686485,186090.7194,539515.1005,35.08548978,25.02317446,12.45960962,24.77941919,9.017886642,8.680419639,14.86384519,18.59599565,128.0841263,58.1992931,26.12315733,45.89154501,15.28566149,11.57440438,32.3157917,44.41838642,127.8006068,58.10636334,26.08596493,45.83628761,15.2697804,11.56784579,32.26778152,44.345741,22848.16134,19515.72642,8085.40275,2973.305351,2625.651487,626.9805543,17144.1823,45248.18048
0.199717215,282.9,14605207.09,5671944.38,1054950.569,681667.353,200536.494,36276.89504,2767001.729,10036368.13,416168.0142,226621.9856,84653.97833,27504.94259,22234.4143,4178.79438,186120.9858,539594.9699,35.09449693,25.02821765,12.46191366,24.7834494,9.019193907,8.681186902,14.86668318,18.59981782,128.1168804,58.21102055,26.1279862,45.89900766,15.28787697,11.57542726,32.32196073,44.4274947,127.8332945,58.11807413,26.09078778,45.84374259,15.27199396,11.56886827,32.27394248,44.35483603,22850.39614,19518.6935,8086.766699,2973.87305,2626.199231,627.1468254,17146.9707,45254.89905
0.2,283,14610369.77,5673949.309,1055323.475,681908.31,200607.38,36289.71826,2767979.814,10039915.81,416208.3108,226656.428,84668.25061,27510.19231,22239.05105,4179.902177,186151.2465,539674.823,35.1035032,25.03326007,12.46421731,24.78747885,9.020500901,8.68195396,14.8695207,18.60363941,128.1496314,58.22274621,26.13281425,45.90646888,15.29009198,11.57644987,32.32812876,44.43660163,127.8659789,58.12978314,26.09560981,45.85119614,15.27420706,11.56989048,32.28010243,44.3639297,22852.63038,19521.65999,8088.130396,2974.440658,2626.746897,627.3130818,17149.75855,45261.61625
0.200282586,283.1,14615532.44,5675954.238,1055696.38,682149.267,200678.266,36302.54148,2768957.899,10043463.48,416248.5971,226690.8635,84682.52025,27515.44118,22243.68712,4181.009876,186181.5014,539754.6598,35.1125086,25.03830172,12.46652057,24.79150752,9.021807622,8.682720816,14.87235777,18.60746044,128.1823791,58.23447009,26.13764149,45.91392868,15.29230653,11.5774722,32.33429579,44.44570721,127.8986601,58.14149037,26.10043103,45.85864828,15.2764197,11.57091242,32.28626139,44.37302202,22854.86405,19524.62588,8089.493842,2975.008173,2627.294483,627.4793235,17152.54588,45268.33208
0.200211864,283.2,14620695.12,5677959.167,1056069.286,682390.224,200749.152,36315.3647,2769935.984,10047011.16,416288.8731,226725.2921,84696.78725,27520.68919,22248.32252,4182.117477,186211.7506,539834.4802,35.12151312,25.0433426,12.46882344,24.79553543,9.02311407,8.683487468,14.87519437,18.61128091,128.2151236,58.24619219,26.14246791,45.92138706,15.29452062,11.57849427,32.34046181,44.45481143,127.9313381,58.15319582,26.10525144,45.86609899,15.27863188,11.57193409,32.29241934,44.38211299,22857.09715,19527.59117,8090.857035,2975.575595,2627.84199,627.6455505,17155.33268,45275.04653
0.200141193,283.3,14625857.79,5679964.096,1056442.192,682631.181,200820.038,36328.18793,2770914.068,10050558.83,416329.1388,226759.7137,84711.05162,27525.93636,22252.95726,4183.224981,186241.9939,539914.2842,35.13051677,25.04838272,12.47112592,24.79956257,9.024420246,8.684253917,14.87803051,18.61510081,128.2478648,58.25791252,26.14729353,45.92884401,15.29673425,11.57951607,32.34662684,44.4639143,127.9640129,58.1648995,26.11007103,45.87354828,15.2808436,11.57295549,32.29857629,44.39120261,22859.32969,19530.55587,8092.219977,2976.142926,2628.389417,627.8117629,17158.11894,45281.75962
0.200070572,283.4,14631020.47,5681969.025,1056815.098,682872.138,200890.924,36341.01115,2771892.153,10054106.5,416369.3943,226794.1284,84725.31336,27531.18267,22257.59132,4184.332386,186272.2316,539994.0719,35.13951955,25.05342208,12.47342802,24.80358894,9.025726151,8.685020164,14.88086619,18.61892014,128.2806029,58.26963106,26.15211833,45.93629955,15.29894741,11.5805376,32.35279086,44.47301582,127.9966845,58.17660139,26.11488981,45.88099615,15.28305486,11.57397661,32.30473225,44.40029088,22861.56166,19533.51997,8093.582667,2976.710164,2628.936765,627.9779605,17160.90468,45288.47133
0.2,283.5,14636183.14,5683973.954,1057188.004,683113.095,200961.81,36353.83437,2772870.238,10057654.18,416409.6394,226828.5362,84739.57246,27536.42813,22262.22471,4185.439694,186302.4634,540073.8433,35.14852145,25.05846067,12.47572973,24.80761455,9.027031783,8.685786207,14.88370141,18.62273891,128.3133377,58.28134782,26.15694231,45.94375366,15.30116012,11.58155885,32.35895389,44.48211599,128.0293528,58.18830152,26.11970779,45.8884426,15.28526566,11.57499747,32.3108872,44.4093778,22863.79306,19536.48347,8094.945106,2977.277311,2629.484034,628.1441436,17163.68988,45295.18167
0.199929478,283.6,14641345.82,5685978.883,1057560.909,683354.052,201032.696,36366.65759,2773848.323,10061201.85,416449.8743,226862.9371,84753.82894,27541.67274,22266.85743,4186.546905,186332.6895,540153.5983,35.15752248,25.0634985,12.47803105,24.81163939,9.028337144,8.686552049,14.88653617,18.62655711,128.3460693,58.29306281,26.16176549,45.95120635,15.30337237,11.58257984,32.36511591,44.49121481,128.062018,58.19999986,26.12452495,45.89588764,15.28747599,11.57601806,32.31704116,44.41846337,22866.0239,19539.44638,8096.307294,2977.844365,2630.031224,628.310312,17166.47455,45301.89063
0.199859006,283.7,14646508.49,5687983.812,1057933.815,683595.009,201103.582,36379.48081,2774826.407,10064749.52,416490.099,226897.3311,84768.08279,27546.91649,22271.48948,4187.654018,186362.9098,540233.3371,35.16652263,25.06853556,12.48033199,24.81566346,9.029642233,8.687317687,14.88937048,18.63037475,128.3787977,58.30477602,26.16658785,45.95865763,15.30558415,11.58360056,32.37127693,44.50031227,128.0946799,58.21169644,26.1293413,45.90333126,15.28968587,11.57703838,32.32319411,44.42754759,22868.25417,19542.40869,8097.669231,2978.411328,2630.578335,628.4764657,17169.25869,45308.59823
0.199788584,283.8,14651671.17,5689988.742,1058306.721,683835.966,201174.468,36392.30404,2775804.492,10068297.2,416530.3134,226931.7181,84782.33401,27552.1594,22276.12086,4188.761033,186393.1244,540313.0595,35.17552192,25.07357186,12.48263254,24.81968676,9.030947051,8.688083123,14.89220432,18.63419182,128.4115229,58.31648746,26.17140941,45.96610749,15.30779548,11.584621,32.37743696,44.50940839,128.1273387,58.22339124,26.13415684,45.91077346,15.29189529,11.57805843,32.32934607,44.43663047,22870.48388,19545.37041,8099.030917,2978.978198,2631.125367,628.6426048,17172.0423,45315.30447
0.199718211,283.9,14656833.84,5691993.671,1058679.627,684076.923,201245.354,36405.12726,2776782.577,10071844.87,416570.5175,226966.0982,84796.5826,27557.40146,22280.75157,4189.86795,186423.3333,540392.7657,35.18452033,25.0786074,12.4849327,24.8237093,9.032251598,8.688848357,14.8950377,18.63800833,128.4442449,58.32819713,26.17623015,45.97355593,15.31000634,11.58564118,32.38359599,44.51850316,128.1599942,58.23508427,26.13897157,45.91821424,15.29410425,11.57907821,32.33549704,44.445712,22872.71302,19548.33153,8100.392352,2979.544977,2631.67232,628.8087292,17174.82539,45322.00933
0.2,284,14661996.52,5693998.6,1059052.533,684317.88,201316.24,36417.95048,2777760.662,10075392.54,416610.7114,227000.4715,84810.82858,27562.64267,22285.38162,4190.974771,186453.5363,540472.4555,35.19351787,25.08364217,12.48723247,24.82773108,9.033555874,8.689613389,14.89787062,18.64182428,128.4769637,58.33990502,26.18105008,45.98100295,15.31221675,11.58666109,32.38975402,44.52759658,128.1926466,58.24677553,26.14378549,45.92565361,15.29631275,11.58009771,32.341647,44.45479218,22874.9416,19551.29206,8101.753536,2980.111664,2632.219193,628.974839,17177.60794,45328.71283
