Pct_Delta,PCT_Change,M_P_NTV,M_P_FABING,M_P_STR,M_P_SNP,M_P_TIK,M_P_DIS_BAN,M_P_TWT,M_P_RAD,M_P_DIS_AFF,M_P_CEM,M_P_SEM,TlncT_P_NTV,TlncT_P_FABING,TlncT_P_STR,TlncT_P_SNP,TlncT_P_TIK,TlncT_P_DIS_BAN,TlncT_P_TWT,TlncT_P_RAD,TlncT_P_DIS_AFF,TlncT_P_CEM,TlncT_P_SEM,CPT_P_NTV,CPT_P_FABING,CPT_P_STR,CPT_P_SNP,CPT_P_TIK,CPT_P_DIS_BAN,CPT_P_TWT,CPT_P_RAD,CPT_P_DIS_AFF,CPT_P_CEM,CPT_P_SEM,MCPT_P_NTV,MCPT_P_FABING,MCPT_P_STR,MCPT_P_SNP,MCPT_P_TIK,MCPT_P_DIS_BAN,MCPT_P_TWT,MCPT_P_RAD,MCPT_P_DIS_AFF,MCPT_P_CEM,MCPT_P_SEM,nMCPT_P_NTV,nMCPT_P_FABING,nMCPT_P_STR,nMCPT_P_SNP,nMCPT_P_TIK,nMCPT_P_DIS_BAN,nMCPT_P_TWT,nMCPT_P_RAD,nMCPT_P_DIS_AFF,nMCPT_P_CEM,nMCPT_P_SEM,nMTIncT_P_NTV,nMTIncT_P_FABING,nMTIncT_P_STR,nMTIncT_P_SNP,nMTIncT_P_TIK,nMTIncT_P_DIS_BAN,nMTIncT_P_TWT,nMTIncT_P_RAD,nMTIncT_P_DIS_AFF,nMTIncT_P_CEM,nMTIncT_P_SEM
0.201051248,76.1,3928795.546,1831756.656,1525751.033,319509.1532,284708.4705,283781.3301,263805.2007,183368.277,53944.246,9758.471942,744322.4871,305449.7619,213154.6747,135436.8609,46749.32583,39705.2876,47566.30365,27840.88164,14227.16177,10770.12654,1640.613904,106935.7043,12.8623297,8.593556105,11.26540458,6.834518948,7.170542962,5.96601603,9.475461449,12.88860561,5.008691939,5.948061222,6.960467429,47.11985598,20.41151124,26.20842381,18.30654899,16.92068061,12.51342402,20.60613529,23.87499939,8.491594445,7.932050482,15.1368178,46.99893696,20.37258807,26.15941845,18.26789852,16.8886262,12.49246951,20.57019,23.84098792,8.481103058,7.92660468,15.11041318,16718.65706,17982.56215,11665.02257,3498.039502,3371.600119,4543.238306,2564.927214,1538.260726,1272.10448,246.2207297,9851.782058
0.200787402,76.2,3933958.22,1834163.695,1527755.962,319929.0075,285082.5947,284154.2359,264151.8567,183609.234,54015.132,9771.295164,745300.5719,305559.3267,213272.6003,135513.3603,46772.26048,39727.39806,47596.10411,27857.70459,14237.25421,10778.47433,1642.230538,107000.3206,12.87461346,8.600090648,11.27384015,6.840144227,7.175969446,5.970115437,9.482183136,12.8963936,5.0113894,5.950014288,6.965405034,47.16469539,20.42701907,26.22803588,18.3215872,16.93346991,12.52201489,20.62074324,23.88941648,8.496164644,7.934653289,15.14754849,47.04369093,20.3880765,26.1790067,18.28291487,16.90139967,12.50105163,20.58478205,23.85539392,8.485670608,7.929207408,15.12113218,16724.70056,17992.51337,11671.61138,3499.759308,3373.479123,4546.08531,2566.47708,1539.351935,1273.090472,246.4633516,9857.735031
0.200524246,76.3,3939120.895,1836570.734,1529760.891,320348.8619,285456.7188,284527.1417,264498.5127,183850.191,54086.018,9784.118386,746278.6566,305668.7872,213390.4363,135589.8025,46795.17631,39749.49183,47625.88413,27874.51563,14247.34056,10786.81762,1643.846642,107064.8911,12.88689281,8.60662158,11.28227096,6.845766747,7.18139291,5.974212278,9.488900766,12.90417606,5.014084774,5.951965432,6.970339659,47.20951853,20.44251833,26.24763689,18.33661802,16.94625208,12.53060038,20.63534239,23.90382336,8.500731308,7.937253536,15.1582727,47.08842866,20.40355636,26.1985839,18.29792384,16.91416602,12.50962838,20.59936529,23.86978972,8.490234623,7.931807574,15.13184471,16730.73835,18002.45704,11678.19526,3501.477705,3375.35671,4548.930362,2568.025849,1540.442486,1274.075933,246.7058938,9863.683788
0.20026178,76.4,3944283.57,1838977.773,1531765.82,320768.7162,285830.843,284900.0475,264845.1687,184091.148,54156.904,9796.941608,747256.7414,305778.1439,213508.183,135666.1876,46818.07335,39771.56893,47655.64374,27891.31476,14257.42083,10795.15643,1645.462216,107129.4159,12.89916774,8.613148907,11.29069702,6.85138651,7.18681336,5.978306559,9.495614348,12.91195303,5.016778064,5.95391466,6.97527131,47.25432543,20.45800905,26.26722686,18.35164147,16.95902716,12.53918052,20.64993274,23.91822005,8.505294445,7.939851231,15.16899045,47.13315017,20.41902768,26.21815007,18.31292544,16.92692527,12.51819976,20.61393974,23.88417533,8.494795109,7.934405186,15.14255078,16736.77043,18012.39316,11684.77422,3503.194695,3377.232881,4551.773465,2569.573521,1541.532378,1275.060865,246.9483566,9869.628336
0.2,76.5,3949446.245,1841384.812,1533770.75,321188.5706,286204.9671,285272.9534,265191.8246,184332.105,54227.79,9809.76483,748234.8261,305887.3968,213625.8405,135742.5158,46840.95165,39793.6294,47685.38299,27908.10203,14267.49503,10803.49077,1647.077261,107193.8952,12.91143828,8.619672636,11.29911834,6.857003524,7.192230801,5.982398284,9.502323888,12.91972449,5.019469275,5.955861974,6.980199992,47.29911614,20.47349122,26.28680582,18.36665755,16.97179514,12.5477553,20.66451431,23.93260658,8.509854061,7.942446378,15.17970176,47.17785551,20.43449047,26.23770523,18.32791968,16.93967743,12.5267658,20.62850542,23.89855077,8.499352075,7.93700025,15.15325041,16742.79682,18022.32177,11691.34828,3504.910281,3379.10764,4554.614622,2571.1201,1542.621615,1276.045268,247.1907401,9875.568684
0.199738903,76.6,3954608.92,1843791.851,1535775.679,321608.4249,286579.0912,285645.8592,265538.4806,184573.062,54298.676,9822.588052,749212.9108,305996.5463,213743.4091,135818.7871,46863.81125,39815.67328,47715.10192,27924.87746,14277.56318,10811.82065,1648.691779,107258.3289,12.92370442,8.626192773,11.30753492,6.862617793,7.19764524,5.986487458,9.509029396,12.92749048,5.022158412,5.957807381,6.985125712,47.34389066,20.48896488,26.30637379,18.38166627,16.98455604,12.55632473,20.67908713,23.94698296,8.514410165,7.945038984,15.19040663,47.22254468,20.44994474,26.25724941,18.34290657,16.95242251,12.53532649,20.64306234,23.91291607,8.503905528,7.93959277,15.16394361,16748.81753,18032.24286,11697.91744,3506.624468,3380.980989,4557.453838,2572.665588,1543.710198,1277.029144,247.4330444,9881.50484
0.199478488,76.7,3959771.595,1846198.89,1537780.608,322028.2792,286953.2154,286018.765,265885.1366,184814.019,54369.562,9835.411274,750190.9956,306105.5926,213860.8889,135895.0017,46886.65217,39837.70059,47744.80056,27941.64106,14287.62528,10820.14606,1650.30577,107322.7172,12.93596618,8.632709326,11.31594679,6.868229321,7.20305668,5.990574086,9.515730878,12.93525099,5.024845478,5.959750884,6.990048474,47.38864903,20.50443003,26.32593078,18.39666766,16.99730987,12.56488884,20.6936512,23.96134922,8.518962763,7.947629055,15.20110508,47.26721772,20.46539052,26.27678261,18.35788613,16.96516054,12.54388185,20.65761053,23.92727125,8.508455475,7.942182754,15.17463039,16754.83257,18042.15647,11704.48171,3508.337256,3382.852932,4560.291118,2574.209987,1544.798126,1278.012494,247.6752696,9887.436812
0.19921875,76.8,3964934.269,1848605.929,1539785.537,322448.1336,287327.3395,286391.6708,266231.7926,185054.976,54440.448,9848.234496,751169.0803,306214.5359,213978.28,135971.1596,46909.47448,39859.71138,47774.47896,27958.39286,14297.68135,10828.46703,1651.919235,107387.0602,12.94822356,8.639222301,11.32435394,6.873838114,7.208465129,5.994658174,9.522428341,12.94300603,5.027530477,5.961692488,6.994968285,47.43339127,20.51988669,26.34547681,18.41166172,17.01005666,12.57344762,20.70820654,23.97570537,8.523511862,7.950216596,15.21179712,47.31187466,20.48082781,26.29630487,18.37285837,16.97789152,12.5524319,20.67214999,23.94161633,8.513001924,7.944770205,15.18531076,16760.84196,18052.0626,11711.04111,3510.048651,3384.723471,4563.126463,2575.753298,1545.885403,1278.995318,247.9174159,9893.36461
0.198959688,76.9,3970096.944,1851012.968,1541790.466,322867.9879,287701.4637,286764.5766,266578.4486,185295.933,54511.334,9861.057718,752147.1651,306323.3764,214095.5828,136047.2611,46932.2782,39881.70567,47804.13716,27975.13289,14307.7314,10836.78355,1653.532175,107451.358,12.96047657,8.645731704,11.33275638,6.879444176,7.213870591,5.998739725,9.529121795,12.95075563,5.030213415,5.963632196,6.99988515,47.47811742,20.53533489,26.36501192,18.42664847,17.0227964,12.58200109,20.72275318,23.99005144,8.528057471,7.952801613,15.22248276,47.35651551,20.49625663,26.31581619,18.3878233,16.99061546,12.56097663,20.68668074,23.95595132,8.517544881,7.947355132,15.19598474,16766.84571,18061.96127,11717.59564,3511.758653,3386.592609,4565.959879,2577.295525,1546.972028,1279.977617,248.1594834,9899.288241
0.2,77,3975259.619,1853420.007,1543795.395,323287.8423,288075.5878,287137.4825,266925.1045,185536.89,54582.22,9873.88094,753125.2498,306432.1144,214212.7973,136123.3062,46955.06337,39903.6835,47833.7752,27991.86117,14317.77544,10845.09564,1655.144591,107515.6106,12.97272522,8.652237543,11.34115412,6.885047513,7.219273073,6.002818746,9.535811246,12.95849979,5.032894295,5.965570013,7.004799075,47.52282749,20.55077462,26.3845361,18.44162792,17.03552912,12.59054926,20.73729112,24.00438745,8.532599595,7.955384111,15.23316202,47.40114032,20.51167701,26.33531662,18.40278094,17.00333237,12.56951606,20.70120281,23.97027625,8.522084354,7.949937538,15.20665233,16772.84383,18071.8525,11724.14532,3513.467268,3388.460349,4568.791369,2578.836669,1548.058004,1280.959393,248.4014721,9905.207715
0.201037613,77.1,3980422.294,1855827.046,1545800.324,323707.6966,288449.7119,287510.3883,267271.7605,185777.847,54653.106,9886.704162,754103.3345,306540.7501,214329.9237,136199.295,46977.83003,39925.6449,47863.39312,28008.57772,14327.81348,10853.40331,1656.756483,107579.8182,12.98496951,8.658739823,11.34954718,6.890648129,7.224672579,6.00689524,9.542496702,12.96623852,5.035573122,5.967505944,7.009710065,47.56752152,20.56620591,26.4040494,18.45660008,17.04825482,12.59909213,20.75182039,24.01871341,8.537138243,7.957964097,15.2438349,47.4457491,20.52708894,26.35480615,18.41773129,17.01604228,12.5780502,20.7157162,23.98459114,8.52662035,7.952517431,15.21731355,16778.83633,18081.7363,11730.69015,3515.174496,3390.326695,4571.620937,2580.376733,1549.143331,1281.940646,248.6433824,9911.123038
0.200777202,77.2,3985584.969,1858234.085,1547805.253,324127.5509,288823.8361,287883.2941,267618.4165,186018.804,54723.992,9899.527384,755081.4193,306649.2837,214446.9623,136275.2276,47000.57823,39947.58992,47892.99095,28025.28257,14337.84553,10861.70656,1658.367853,107643.9809,12.99720945,8.665238552,11.35793556,6.896246029,7.230069115,6.010969213,9.54917817,12.97397183,5.0382499,5.969439992,7.014618126,47.61219953,20.58162878,26.42355182,18.47156497,17.06097352,12.60762973,20.76634099,24.03302935,8.541673421,7.960541576,15.25450142,47.49034188,20.54249246,26.37428482,18.43267438,17.0287452,12.58657907,20.73022094,23.998896,8.531152876,7.955094815,15.22796841,16784.82323,18091.61268,11737.23014,3516.880342,3392.191647,4574.448587,2581.915719,1550.22801,1282.921378,248.8852142,9917.03422
0.200517464,77.3,3990747.644,1860641.124,1549810.182,324547.4053,289197.9602,288256.1999,267965.0725,186259.761,54794.878,9912.350606,756059.504,306757.7155,214563.9131,136351.1042,47023.30799,39969.51857,47922.56874,28041.97573,14347.87161,10870.0054,1659.978701,107708.0986,13.00944505,8.671733735,11.36631926,6.901841217,7.235462687,6.015040669,9.555855658,12.98169973,5.040924633,5.971372163,7.019523263,47.65686154,20.59704324,26.4430434,18.4865226,17.07368524,12.61616205,20.78085295,24.04733528,8.546205136,7.963116554,15.26516159,47.53491869,20.55788757,26.39375264,18.44761022,17.04144112,12.59510266,20.74471704,24.01319087,8.535681939,7.957669696,15.23861693,16790.80454,18101.48166,11743.7653,3518.584808,3394.055211,4577.274323,2583.453628,1551.312044,1283.901588,249.1269677,9922.941268
0.200258398,77.4,3995910.318,1863048.163,1551815.111,324967.2596,289572.0844,288629.1058,268311.7285,186500.718,54865.764,9925.173828,757037.5888,306866.0456,214680.7765,136426.9248,47046.01937,39991.43089,47952.12653,28058.65724,14357.89172,10878.29985,1661.589028,107772.1716,13.02167632,8.67822538,11.37469831,6.9074337,7.2408533,6.019109613,9.562529174,12.98942224,5.043597325,5.97330246,7.024425482,47.70150759,20.6124493,26.46252413,18.50147298,17.08638998,12.62468911,20.79535629,24.06163123,8.550733397,7.965689036,15.27581542,47.57947956,20.57327429,26.41320964,18.46253881,17.05413008,12.60362099,20.75920451,24.02747575,8.540207547,7.960242081,15.24925911,16796.78027,18111.34326,11750.29565,3520.287897,3395.917387,4580.098148,2584.990464,1552.395432,1284.881279,249.368643,9928.844191
0.2,77.5,4001072.993,1865455.202,1553820.04,325387.114,289946.2085,289002.0116,268658.3844,186741.675,54936.65,9937.99705,758015.6735,306974.2744,214797.5524,136502.6897,47068.71239,40013.32692,47981.66435,28075.32712,14367.90588,10886.5899,1663.198835,107836.2,13.03390325,8.684713492,11.3830727,6.913023481,7.24624096,6.023176051,9.569198724,12.99713936,5.04626798,5.975230887,7.029324789,47.7461377,20.62784698,26.48199406,18.51641612,17.09908775,12.63321092,20.80985101,24.07591722,8.555258209,7.968259029,15.28646293,47.6240245,20.58865263,26.43265582,18.47746017,17.06681208,12.61213407,20.77368337,24.04175066,8.544729707,7.962811973,15.25989497,16802.75044,18121.19749,11756.82119,3521.989612,3397.77818,4582.920065,2586.526228,1553.478177,1285.860452,249.6102403,9934.742998
0.199742268,77.6,4006235.668,1867862.241,1555824.969,325806.9683,290320.3326,289374.9174,269005.0404,186982.632,55007.536,9950.820272,758993.7582,307082.402,214914.2412,136578.3988,47091.3871,40035.2067,48011.18225,28091.98538,14377.9141,10894.87556,1664.808123,107900.1837,13.04612587,8.691198079,11.39144244,6.918610565,7.251625672,6.027239986,9.575864318,13.0048511,5.048936603,5.977157449,7.034221188,47.7907519,20.6432363,26.50145319,18.53135205,17.11177858,12.64172748,20.82433713,24.09019326,8.55977958,7.970826537,15.29710412,47.66855355,20.60402262,26.45209123,18.49237432,17.07948714,12.62064192,20.78815365,24.05601564,8.549248425,7.96537938,15.27052452,16808.71505,18131.04436,11763.34193,3523.689956,3399.637592,4585.74008,2588.060922,1554.56028,1286.839106,249.8517596,9940.637695
0.199485199,77.7,4011398.343,1870269.28,1557829.899,326226.8226,290694.4568,289747.8232,269351.6964,187223.589,55078.422,9963.643494,759971.843,307190.4286,215030.8431,136654.0524,47114.04353,40057.07024,48040.68026,28108.63206,14387.91638,10903.15685,1666.416892,107964.1229,13.05834417,8.697679147,11.39980755,6.924194957,7.25700744,6.031301423,9.582525961,13.01255748,5.051603198,5.97908215,7.039114686,47.83535021,20.65861727,26.52090155,18.54628076,17.12446247,12.65023882,20.83881468,24.10445938,8.564297516,7.973391566,15.30773901,47.71306673,20.61938426,26.47151586,18.50728127,17.09215526,12.62914453,20.80261534,24.07027069,8.553763709,7.967944307,15.28114777,16814.67412,18140.8839,11769.85789,3525.388931,3401.495626,4588.558195,2589.594548,1555.641741,1287.817243,250.0932012,9946.528292
0.199228792,77.8,4016561.018,1872676.319,1559834.828,326646.677,291068.5809,290120.729,269698.3524,187464.546,55149.308,9976.466716,760949.9277,307298.3545,215147.3581,136729.6505,47136.68173,40078.91759,48070.15842,28125.26717,14397.91275,10911.43377,1668.025144,108028.0177,13.07055817,8.704156702,11.40816803,6.929776662,7.262386272,6.035360368,9.589183661,13.02025851,5.054267769,5.981004993,7.044005288,47.87993265,20.67398991,26.54033916,18.56120228,17.13713944,12.65874493,20.85328367,24.11871559,8.568812026,7.975954122,15.31836761,47.75756407,20.63473758,26.49092975,18.52218102,17.10481646,12.63764193,20.81706848,24.08451583,8.558275565,7.97050676,15.29176473,16820.62767,18150.71611,11776.36906,3527.086541,3403.352285,4591.374415,2591.127109,1556.722562,1288.794865,250.3345651,9952.414797
0.198973042,77.9,4021723.693,1875083.358,1561839.757,327066.5313,291442.7051,290493.6349,270045.0083,187705.503,55220.194,9989.289938,761928.0125,307406.18,215263.7864,136805.1932,47159.30172,40100.74878,48099.61678,28141.89073,14407.9032,10919.70633,1669.632879,108091.8681,13.08276786,8.71063075,11.41652389,6.935355685,7.267762172,6.039416825,9.595837426,13.0279542,5.05693032,5.982925985,7.048892999,47.92449926,20.68935422,26.55976603,18.57611661,17.1498095,12.66724584,20.8677441,24.13296192,8.573323116,7.978514211,15.32898993,47.8020456,20.65008258,26.51033291,18.5370736,17.11747076,12.64613411,20.83151308,24.0987511,8.562784001,7.973066743,15.30237541,16826.57569,18160.54101,11782.87547,3528.782789,3405.207571,4594.188743,2592.658606,1557.802745,1289.771971,250.5758514,9958.297217
0.2,78,4026886.367,1877490.397,1563844.686,327486.3857,291816.8292,290866.5407,270391.6643,187946.46,55291.08,10002.11316,762906.0972,307513.9051,215380.1284,136880.6806,47181.90356,40122.56384,48129.05537,28158.50278,14417.88776,10927.97453,1671.240099,108155.6743,13.09497327,8.717101299,11.42487514,6.94093203,7.273135145,6.043470799,9.602487264,13.03564455,5.059590855,5.984845127,7.053777824,47.96905006,20.70471024,26.57918219,18.59102377,17.16247266,12.67574154,20.88219601,24.14719838,8.577830792,7.981071838,15.33960599,47.84651133,20.66541928,26.52972537,18.55195901,17.13011816,12.6546211,20.84594915,24.1129765,8.567289024,7.975624263,15.31297983,16832.51821,18170.35862,11789.37712,3530.477677,3407.061487,4597.001182,2594.189043,1558.882289,1290.748563,250.8170604,9964.175562
0.201024328,78.1,4032049.042,1879897.436,1565849.615,327906.24,292190.9533,291239.4465,270738.3203,188187.417,55361.966,10014.93638,763884.1819,307621.5303,215496.384,136956.1129,47204.48727,40144.36281,48158.47422,28175.10333,14427.86644,10936.23839,1672.846803,108219.4364,13.10717439,8.723568354,11.43322179,6.946505702,7.278505197,6.047522294,9.60913318,13.04332957,5.062249378,5.986762425,7.05865977,48.01358507,20.72005796,26.59858766,18.60592377,17.17512893,12.68423205,20.8966394,24.161425,8.582335062,7.983627008,15.35021579,47.8909613,20.6807477,26.54910713,18.56683726,17.14275868,12.66310289,20.86037671,24.12719205,8.571790641,7.978179324,15.323578,16838.45524,18180.16894,11795.87402,3532.171208,3408.914036,4599.811737,2595.71842,1559.961197,1291.724642,251.058192,9970.049837
0.200767263,78.2,4037211.717,1882304.475,1567854.544,328326.0943,292565.0775,291612.3523,271084.9763,188428.374,55432.852,10027.7596,764862.2667,307729.0556,215612.5535,137031.4902,47227.0529,40166.14571,48187.87339,28191.69241,14437.83924,10944.49792,1674.452993,108283.1544,13.11937123,8.730031921,11.44156384,6.952076706,7.283872334,6.051571315,9.615775184,13.05100929,5.064905894,5.988677883,7.063538841,48.05810432,20.73539742,26.61798245,18.62081663,17.18777833,12.69271737,20.9110743,24.17564179,8.586835933,7.986179727,15.36081935,47.93539554,20.69606786,26.56847823,18.58170838,17.15539233,12.67157951,20.87479577,24.14139778,8.576288858,7.980731934,15.33416993,16844.38679,18189.972,11802.36618,3533.863385,3410.765221,4602.620411,2597.24674,1561.03947,1292.700209,251.2992464,9975.920053
0.200510856,78.3,4042374.392,1884711.514,1569859.473,328745.9487,292939.2016,291985.2581,271431.6323,188669.331,55503.738,10040.58283,765840.3514,307836.4812,215728.6371,137106.8126,47249.60048,40187.91258,48217.2529,28208.27004,14447.80617,10952.75311,1676.058669,108346.8284,13.13156379,8.736492008,11.44990131,6.957645046,7.28923656,6.055617867,9.622413282,13.05868371,5.067560406,5.990591504,7.068415042,48.10260784,20.75072861,26.63736659,18.63570236,17.20042086,12.70119752,20.92550071,24.18984877,8.591333412,7.988730001,15.37141667,47.97981406,20.71137976,26.58783868,18.59657237,17.16801912,12.68005095,20.88920635,24.1555937,8.580783683,7.983282096,15.34475563,16850.31287,18199.76782,11808.8536,3535.55421,3412.615044,4605.427207,2598.774005,1562.117109,1293.675264,251.5402238,9981.786217
0.200255102,78.4,4047537.067,1887118.552,1571864.402,329165.803,293313.3258,292358.164,271778.2882,188910.288,55574.624,10053.40605,766818.4362,307943.8075,215844.6349,137182.0801,47272.13005,40209.66345,48246.61279,28224.83624,14457.76725,10961.00398,1677.663833,108410.4585,13.1437521,8.74294862,11.4582342,6.963210727,7.29459788,6.059661955,9.629047481,13.06635283,5.070212919,5.992503294,7.07328838,48.14709566,20.76605157,26.65674009,18.65058096,17.21305655,12.70967252,20.93991865,24.20404596,8.595827505,7.991277835,15.38200778,48.02421689,20.72668342,26.6071885,18.61142924,17.18063907,12.68851723,20.90360847,24.16977984,8.585275122,7.985829817,15.35533512,16856.2335,18209.55639,11815.33631,3537.243687,3414.463508,4608.23213,2600.300217,1563.194115,1294.649809,251.7811243,9987.648336
0.2,78.5,4052699.742,1889525.591,1573869.331,329585.6574,293687.4499,292731.0698,272124.9442,189151.245,55645.51,10066.22927,767796.5209,308051.0347,215960.5471,137257.2929,47294.64164,40231.39835,48275.95311,28241.39103,14467.72248,10969.25054,1679.268486,108474.0447,13.15593614,8.749401764,11.46656252,6.968773753,7.299956301,6.063703582,9.635677788,13.07401667,5.072863436,5.994413255,7.07815886,48.19156779,20.78136629,26.67610297,18.66545245,17.22568541,12.71814235,20.95432814,24.21823338,8.60031822,7.993823234,15.39259268,48.06860406,20.74197886,26.62652771,18.62627902,17.19325219,12.69697837,20.91800215,24.18395621,8.589763182,7.988375101,15.3659084,16862.14868,18219.33774,11821.81431,3538.931819,3416.310617,4611.035183,2601.825378,1564.270489,1295.623845,252.0219479,9993.506419
